src_word,tr_src_word,tar_word,tr_tar_word,sim,tr_sim
-आना,faire,-आना,faire,1.0,1.0
-आना,faire,पुराना,vieux,0.29510927,0.34944528
-आना,faire,चमड़ा,cuir,0.29177088,0.09500918
-आना,faire,स्वप्न,songe,0.26528835,0.15692085
-आना,faire,जानु,genou,0.25803405,0.34737173
-आना,faire,कोयल,coucou,0.25706726,0.23572317
-आना,faire,डरना,avoir peur,0.24686839,0.3680488
-आना,faire,आदमी,homme,0.24277599,0.21087377
-आना,faire,पगडंडी,sentier,0.23772146,0.27957743
-आना,faire,सत्तर,soixante-dix,0.23760504,0.07807729
-आना,faire,मराल,cygne,0.23241189,0.09915787
-आना,faire,हत्था,prise,0.23216969,0.29699093
-आना,faire,हत्था,manche,0.23216969,0.2477361
-आना,faire,भारी,lourd,0.22910808,0.22925313
-आना,faire,भारी,pesant,0.22910808,0.37522465
-आना,faire,ताक़त,vigueur,0.22744432,0.2698906
-आना,faire,उपहार,cadeau,0.2267853,0.30900273
-आना,faire,उपहार,présent,0.2267853,0.3209127
-आना,faire,पहले,auparavant,0.2261734,0.41739878
-आना,faire,पहले,d'abord,0.2261734,0.308904
-आना,faire,पहले,premièrement,0.2261734,0.34922773
-आना,faire,दूसरा,autre,0.22553906,0.4352648
-आना,faire,दूसरा,second,0.22553906,0.22592019
-आना,faire,दूसरा,deuxième,0.22553906,0.15862279
-आना,faire,वैद्य,médecin,0.22326775,0.21472839
-आना,faire,दाम,prix,0.22194584,0.23894867
-आना,faire,कपड़ा,tissu,0.21971247,0.21442454
-आना,faire,कपड़ा,étoffe,0.21971247,0.15495746
-आना,faire,कम,petit,0.2184658,0.2790417
-आना,faire,चुनना,choisir,0.21657121,0.5323245
-आना,faire,चुनना,choisir,0.21657121,0.5323245
-आना,faire,चुनना,sélectionner,0.21657121,0.50809574
-आना,faire,चुनना,cueillir,0.21657121,0.32482597
-आना,faire,आसमानी,bleu,0.21597849,0.14036718
-आना,faire,शब्द,mot,0.2150179,0.18445583
-आना,faire,कारण,cause,0.21496697,0.29423207
-आना,faire,कारण,raison,0.21496697,0.3256207
अँगुली,doigt,अँगुली,doigt,1.0000001,1.0
अँगुली,doigt,सर्दी,froid,0.33884072,0.36152226
अँगुली,doigt,घटना,descendre,0.29597214,0.47012022
अँगुली,doigt,घटना,s'abaisser,0.29597214,0.48955148
अँगुली,doigt,घटना,diminuer,0.29597214,0.46053493
अँगुली,doigt,हर जगह,partout,0.2852314,0.4969779
अँगुली,doigt,दर्पण,glace,0.2836856,0.30548614
अँगुली,doigt,दर्पण,miroir,0.2836856,0.6172583
अँगुली,doigt,रंग,peinture,0.26591048,0.41261876
अँगुली,doigt,नवंबर,novembre,0.26126745,0.1787475
अँगुली,doigt,निकल भागना,s'enfuir,0.2608251,0.59966224
अँगुली,doigt,मोड़ना,retourner,0.25876993,0.48201543
अँगुली,doigt,खिसकाना,pousser,0.25273508,0.57001835
अँगुली,doigt,लफ़्ज़,mot,0.2497672,0.44059396
अँगुली,doigt,चूल्हा,poêle,0.24525164,-0.033068724
अँगुली,doigt,चप्पू,rame,0.23969305,0.48055592
अँगुली,doigt,चप्पू,aviron,0.23969305,0.18722123
अँगुली,doigt,दूसरा,autre,0.2350821,0.41538352
अँगुली,doigt,दूसरा,second,0.2350821,0.22524694
अँगुली,doigt,दूसरा,deuxième,0.2350821,0.15119527
अँगुली,doigt,अभ्र,nuage,0.2288048,0.5457657
अँगुली,doigt,पुतली,poupée,0.22869715,0.29787266
अँगुली,doigt,भ्राता,frère,0.21929212,0.24712908
अँगुली,doigt,नापना,mesurer,0.21805492,0.51196074
अँगुली,doigt,पाँव की उँगली,orteil,0.21142645,0.20416851
अँगुली,doigt,पाँव की उँगली,doigt de pied,0.21142645,0.93832254
अँगुली,doigt,गँवाना,perdre,0.20991258,0.40749317
अँगुली,doigt,सर्द,froid,0.20699616,0.36152226
अँगुली,doigt,चर्च,église,0.20282517,0.30241477
अँगुली,doigt,गंद,boue,0.2022156,0.22180372
अँगुली,doigt,गंद,saleté,0.2022156,0.26153737
अँगुली,doigt,कोना,coin,0.19977212,0.52431333
अँगुली,doigt,कोना,tournant,0.19977212,0.23520675
अँगुली,doigt,कोना,coin,0.19977212,0.52431333
अँगुली,doigt,कोना,réduit,0.19977212,0.38002747
अँगुली,doigt,बारिश,pluie,0.19494322,0.45764142
अँगूठी,bague,अँगूठी,bague,0.99999994,1.0
अँगूठी,bague,चक्षु,œil,0.28595185,0.28290015
अँगूठी,bague,उपांत,bord,0.27632597,0.25805086
अँगूठी,bague,जवान,jeune,0.2738511,0.30408826
अँगूठी,bague,झुंड,nuée,0.26583284,0.054920733
अँगूठी,bague,झुंड,volée,0.26583284,0.349841
अँगूठी,bague,ख़त,lettre,0.26331735,0.21254057
अँगूठी,bague,केवल,seulement,0.2500095,0.20568341
अँगूठी,bague,केवल,ne ... que,0.2500095,0.35108125
अँगूठी,bague,के सामने,devant,0.23728175,0.30294615
अँगूठी,bague,फ़रवरी,février,0.23080306,0.48885137
अँगूठी,bague,पहेली,énigme,0.22696634,0.34531802
अँगूठी,bague,पहेली,devinette,0.22696634,0.449844
अँगूठी,bague,चरबी,graisse,0.22471914,0.33913663
अँगूठी,bague,देग़,chaudron,0.22201873,0.5267648
अँगूठी,bague,हत्था,prise,0.22042021,0.37401885
अँगूठी,bague,हत्था,manche,0.22042021,0.3892385
अँगूठी,bague,अक्सर,souvent,0.21622133,0.22429344
अँगूठी,bague,अक़्ल,raison,0.21416733,0.37978652
अँगूठी,bague,राह,route,0.21267508,0.22544992
अँगूठी,bague,झूठ,mensonge,0.2115394,0.35165045
अँगूठी,bague,स्मरण-शक्ति,mémoire,0.21106584,0.3348384
अँगूठी,bague,नमूना,dessin,0.21090502,0.3989368
अँगूठी,bague,बंद जाना,cesser,0.20736787,0.30087233
